대분류,지번주소 (읍/면/동),관할주소
공동주택,강원특별자치도 강릉시 교동 972-2,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 교동 1066-14,강원특별자치도
자동차관련시설,강원특별자치도 춘천시 후평동 185-5,강원특별자치도
자동차관련시설,강원특별자치도 원주시 무실동 643-7,강원특별자치도
자동차관련시설,강원특별자치도 원주시 학성동 94,강원특별자치도
자동차관련시설,강원특별자치도 춘천시 동내면 신촌리 570-1,강원특별자치도
자동차관련시설,강원특별자치도 삼척시 남양동 145-5,강원특별자치도
자동차관련시설,강원특별자치도 양양군 양양읍 남문리 3-21,강원특별자치도
자동차관련시설,강원특별자치도 춘천시 동면 장학리 786-80,강원특별자치도
자동차관련시설,강원특별자치도 춘천시 후평동 243-1,강원특별자치도
자동차관련시설,강원특별자치도 평창군 진부면 하진부리 148-17,강원특별자치도
자동차관련시설,강원특별자치도 속초시 조양동 400-4,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 교동 1269-2,강원특별자치도
자동차관련시설,강원특별자치도 원주시 소초면 흥양리 1500,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 내곡동 490-9,강원특별자치도
자동차관련시설,강원특별자치도 원주시 우산동 405-18,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 두산동 123-3,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 두산동 279-3,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 입암동 21-12,강원특별자치도
자동차관련시설,강원특별자치도 원주시 단계동 551,강원특별자치도
자동차관련시설,강원특별자치도 춘천시 퇴계동 1193,강원특별자치도
자동차관련시설,강원특별자치도 춘천시 온의동 58-2,강원특별자치도
자동차관련시설,강원특별자치도 동해시 부곡동 4-47,강원특별자치도
자동차관련시설,강원특별자치도 원주시 단구동 143-17,강원특별자치도
자동차관련시설,강원특별자치도 강릉시 병산동 329,강원특별자치도
자동차관련시설,강원특별자치도 동해시 단봉동 450,강원특별자치도
자동차관련시설,강원특별자치도 원주시 행구동 1775-3,강원특별자치도
자동차관련시설,강원특별자치도 원주시 무실동 441-8,강원특별자치도
자동차관련시설,강원특별자치도 원주시 판부면 서곡리 517,강원특별자치도
자동차관련시설,강원특별자치도 원주시 호저면 만종리 324-4,강원특별자치도
자동차관련시설,강원특별자치도 횡성군 둔내면 둔방내리 296-1,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1858-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
업무시설,강원특별자치도 양양군 현남면 인구리 633-3,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1860-5,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 강릉시 강문동 1-1,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1809-11,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
업무시설,강원특별자치도 춘천시 온의동 542-2,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 관설동 1709-1,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
업무시설,강원특별자치도 원주시 지정면 가곡리 1335,강원특별자치도
업무시설,강원특별자치도 원주시 단구동 1599-1,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
업무시설,강원특별자치도 춘천시 후평동 623-4,강원특별자치도
업무시설,강원특별자치도 원주시 반곡동 1913-12,강원특별자치도
판매시설,강원특별자치도 춘천시 퇴계동 195-19,강원특별자치도
판매시설,강원특별자치도 동해시 평릉동 182-1,강원특별자치도
판매시설,강원특별자치도 강릉시 교동 1212-5,강원특별자치도
판매시설,강원특별자치도 강릉시 교동 1212-16,강원특별자치도
판매시설,강원특별자치도 삼척시 갈천동 225,강원특별자치도
판매시설,강원특별자치도 양양군 손양면 오산리 23-4,강원특별자치도
판매시설,강원특별자치도 춘천시 근화동 538-6,강원특별자치도
판매시설,강원특별자치도 강릉시 교동 1212-5,강원특별자치도
판매시설,강원특별자치도 원주시 호저면 만종리 1044-11,강원특별자치도
판매시설,강원특별자치도 원주시 무실동 1857-26,강원특별자치도
판매시설,강원특별자치도 춘천시 퇴계동 1187-1,강원특별자치도
판매시설,강원특별자치도 원주시 관설동 1437,강원특별자치도
판매시설,강원특별자치도 속초시 청학동 483-20,강원특별자치도
판매시설,강원특별자치도 강릉시 죽헌동 333-3,강원특별자치도
판매시설,강원특별자치도 춘천시 운교동 170-19,강원특별자치도
판매시설,강원특별자치도 원주시 학성동 1077-1,강원특별자치도
판매시설,강원특별자치도 강릉시 송정동 623-3,강원특별자치도
판매시설,강원특별자치도 강릉시 포남동 1081-8,강원특별자치도
판매시설,강원특별자치도 원주시 흥업면 사제리 251-10,강원특별자치도
판매시설,강원특별자치도 동해시 효가동 143-1,강원특별자치도
판매시설,강원특별자치도 원주시 단계동 382-12,강원특별자치도
판매시설,강원특별자치도 속초시 조양동 1500-11,강원특별자치도
판매시설,강원특별자치도 강릉시 교동 1212-16,강원특별자치도
판매시설,강원특별자치도 강릉시 송정동 827-18,강원특별자치도
판매시설,강원특별자치도 동해시 천곡동 802-1,강원특별자치도
판매시설,강원특별자치도 춘천시 석사동 430-3,강원특별자치도
판매시설,강원특별자치도 춘천시 운교동 169-25,강원특별자치도
판매시설,강원특별자치도 원주시 학성동 1077-1,강원특별자치도
판매시설,강원특별자치도 원주시 관설동 1301,강원특별자치도
판매시설,강원특별자치도 원주시 학성동 978-13,강원특별자치도
공장,강원특별자치도 원주시 지정면 안창리 697-12,강원특별자치도
공장,강원특별자치도 횡성군 우천면 용둔리 810-23,강원특별자치도
공장,강원특별자치도 원주시 흥업면 대안리 1190-1,강원특별자치도
공장,강원특별자치도 춘천시 효자동 669,강원특별자치도
공장,강원특별자치도 춘천시 효자동 673-3,강원특별자치도
공장,강원특별자치도 홍천군 내촌면 도관리 885,강원특별자치도
공장,강원특별자치도 화천군 하남면 원천리 1146-7,강원특별자치도
공장,강원특별자치도 원주시 문막읍 궁촌리 1454-7,강원특별자치도
공장,강원특별자치도 속초시 조양동 616-1,강원특별자치도
공장,강원특별자치도 강릉시 입암동 21-18,강원특별자치도
공장,강원특별자치도 춘천시 동산면 봉명리 803-2,강원특별자치도
공장,강원특별자치도 원주시 신림면 구학리 36-13,강원특별자치도
공장,강원특별자치도 횡성군 공근면 초원리 385,강원특별자치도
공장,강원특별자치도 홍천군 홍천읍 갈마곡리 232-3,강원특별자치도
공장,강원특별자치도 원주시 단계동 316-2,강원특별자치도
공장,강원특별자치도 철원군 갈말읍 강포리 98-4,강원특별자치도
공장,강원특별자치도 인제군 인제읍 합강리 287-14,강원특별자치도
공장,강원특별자치도 강릉시 입암동 21-7,강원특별자치도
공장,강원특별자치도 속초시 영랑동 148-27,강원특별자치도
공장,강원특별자치도 영월군 주천면 주천리 916-2,강원특별자치도
공장,강원특별자치도 홍천군 남면 유목정리 282-1,강원특별자치도
공장,강원특별자치도 춘천시 효자동 668-5,강원특별자치도
공장,강원특별자치도 원주시 지정면 보통리 262,강원특별자치도
공장,강원특별자치도 동해시 구호동 245,강원특별자치도
공장,강원특별자치도 강릉시 두산동 229-19,강원특별자치도
공장,강원특별자치도 원주시 단계동 921-7,강원특별자치도
공장,강원특별자치도 강릉시 강동면 모전리 247,강원특별자치도
공장,강원특별자치도 원주시 관설동 1640-1,강원특별자치도
공장,강원특별자치도 속초시 교동 668-8,강원특별자치도
공장,강원특별자치도 강릉시 교동 711-14,강원특별자치도
숙박시설,강원특별자치도 강릉시 안현동 860-1,강원특별자치도
숙박시설,강원특별자치도 철원군 동송읍 장흥리 25-113,강원특별자치도
숙박시설,강원특별자치도 강릉시 교동 136-9,강원특별자치도
숙박시설,강원특별자치도 홍천군 서면 모곡리 169-28,강원특별자치도
숙박시설,강원특별자치도 원주시 단구동 168-22,강원특별자치도
숙박시설,강원특별자치도 정선군 고한읍 고한리 120-6,강원특별자치도
숙박시설,강원특별자치도 강릉시 안현동 107-5,강원특별자치도
숙박시설,강원특별자치도 강릉시 안현동 856-2,강원특별자치도
숙박시설,강원특별자치도 춘천시 요선동 10-9,강원특별자치도
숙박시설,강원특별자치도 강릉시 교동 137-4,강원특별자치도
숙박시설,강원특별자치도 춘천시 퇴계동 1188-4,강원특별자치도
숙박시설,강원특별자치도 원주시 단계동 876-1,강원특별자치도
숙박시설,강원특별자치도 원주시 호저면 만종리 783-59,강원특별자치도
숙박시설,강원특별자치도 평창군 봉평면 무이리 777,강원특별자치도
숙박시설,강원특별자치도 홍천군 홍천읍 하오안리 141-6,강원특별자치도
숙박시설,강원특별자치도 강릉시 옥천동 273-4,강원특별자치도
숙박시설,강원특별자치도 강릉시 옥천동 176-4,강원특별자치도
숙박시설,강원특별자치도 동해시 발한동 222-6,강원특별자치도
숙박시설,강원특별자치도 평창군 용평면 장평리 354,강원특별자치도
숙박시설,강원특별자치도 강릉시 강문동 304-2,강원특별자치도
숙박시설,강원특별자치도 원주시 지정면 가곡리 1348-5,강원특별자치도
숙박시설,강원특별자치도 강릉시 임당동 95-1,강원특별자치도
숙박시설,강원특별자치도 춘천시 퇴계동 1135-2,강원특별자치도
숙박시설,강원특별자치도 춘천시 조양동 74-1,강원특별자치도
숙박시설,강원특별자치도 춘천시 효자동 685-22,강원특별자치도
숙박시설,강원특별자치도 양양군 서면 오색리 460,강원특별자치도
숙박시설,강원특별자치도 동해시 발한동 293-12,강원특별자치도
숙박시설,강원특별자치도 동해시 송정동 867-123,강원특별자치도
숙박시설,강원특별자치도 평창군 봉평면 면온리 485-4,강원특별자치도
숙박시설,강원특별자치도 양양군 강현면 전진리 7-34,강원특별자치도
가설건축물,강원특별자치도 양구군 국토정중앙면 창리 158-4,강원특별자치도
가설건축물,강원특별자치도 동해시 대구동 462-6,강원특별자치도
가설건축물,강원특별자치도 춘천시 신동 1230,강원특별자치도
가설건축물,강원특별자치도 횡성군 횡성읍 학곡리 879-4,강원특별자치도
가설건축물,강원특별자치도 강릉시 성산면 관음리 563,강원특별자치도
가설건축물,강원특별자치도 평창군 용평면 이목정리 805-17,강원특별자치도
가설건축물,강원특별자치도 강릉시 송정동 113,강원특별자치도
가설건축물,강원특별자치도 춘천시 동면 장학리 648-36,강원특별자치도
가설건축물,강원특별자치도 원주시 무실동 687-4,강원특별자치도
가설건축물,강원특별자치도 평창군 용평면 용전리 194-1,강원특별자치도
가설건축물,강원특별자치도 고성군 토성면 봉포리 295,강원특별자치도
가설건축물,강원특별자치도 원주시 흥업면 흥업리 1425-11,강원특별자치도
가설건축물,강원특별자치도 춘천시 동내면 사암리 1248-2,강원특별자치도
가설건축물,강원특별자치도 춘천시 사농동 217-21,강원특별자치도
가설건축물,강원특별자치도 평창군 대화면 상안미리 474,강원특별자치도
가설건축물,강원특별자치도 원주시 흥업면 대안리 393-19,강원특별자치도
가설건축물,강원특별자치도 삼척시 정상동 228-8,강원특별자치도
가설건축물,강원특별자치도 영월군 영월읍 하송리 289-1,강원특별자치도
가설건축물,강원특별자치도 원주시 신림면 신림리 120-27,강원특별자치도
가설건축물,강원특별자치도 홍천군 홍천읍 상오안리 171-3,강원특별자치도
가설건축물,강원특별자치도 동해시 귀운동 152-11,강원특별자치도
가설건축물,강원특별자치도 삼척시 교동 101,강원특별자치도
가설건축물,강원특별자치도 강릉시 노암동 824-10,강원특별자치도
가설건축물,강원특별자치도 영월군 주천면 주천리 1376-16,강원특별자치도
가설건축물,강원특별자치도 춘천시 동면 장학리 738-1,강원특별자치도
가설건축물,강원특별자치도 원주시 호저면 주산리 861,강원특별자치도
가설건축물,강원특별자치도 강릉시 연곡면 동덕리 406-6,강원특별자치도
가설건축물,강원특별자치도 동해시 북평동 70-2,강원특별자치도
가설건축물,강원특별자치도 원주시 흥업면 사제리 1263,강원특별자치도
가설건축물,강원특별자치도 동해시 송정동 1049-2,강원특별자치도
기타,강원특별자치도 양구군 국토정중앙면 창리 394-1,강원특별자치도
기타,강원특별자치도 춘천시 동면 장학리 225-1,강원특별자치도
기타,강원특별자치도 춘천시 삼천동 768,강원특별자치도
기타,강원특별자치도 춘천시 동내면 고은리 546,강원특별자치도
기타,강원특별자치도 홍천군 홍천읍 갈마곡리 504-1,강원특별자치도
기타,강원특별자치도 홍천군 홍천읍 와동리 481,강원특별자치도
기타,강원특별자치도 양구군 국토정중앙면 죽리 631-43,강원특별자치도
기타,강원특별자치도 화천군 하남면 거례리 747-1,강원특별자치도
기타,강원특별자치도 춘천시 서면 당림리 563-1,강원특별자치도
기타,강원특별자치도 홍천군 북방면 소매곡리 290-2,강원특별자치도
기타,강원특별자치도 춘천시 동내면 학곡리 422,강원특별자치도
기타,강원특별자치도 홍천군 홍천읍 하오안리 75,강원특별자치도
기타,강원특별자치도 춘천시 사북면 지촌리 94-9,강원특별자치도
기타,강원특별자치도 춘천시 신동면 증리 179-11,강원특별자치도
기타,강원특별자치도 춘천시 온의동 308-1,강원특별자치도
기타,강원특별자치도 춘천시 사농동 707-2,강원특별자치도
기타,강원특별자치도 춘천시 후평동 726-5,강원특별자치도
기타,강원특별자치도 춘천시 서면 안보리 63-1,강원특별자치도
기타,강원특별자치도 홍천군 홍천읍 하오안리 166-27,강원특별자치도
기타,강원특별자치도 홍천군 두촌면 장남리 229-1,강원특별자치도
기타,강원특별자치도 춘천시 동면 만천리 898-3,강원특별자치도
기타,강원특별자치도 홍천군 화촌면 군업리 산 240-5,강원특별자치도
기타,강원특별자치도 홍천군 북방면 소매곡리 294,강원특별자치도
기타,강원특별자치도 홍천군 화촌면 군업리 산 240-6,강원특별자치도
기타,강원특별자치도 춘천시 신동면 정족리 707-5,강원특별자치도
기타,강원특별자치도 춘천시 동면 만천리 505,강원특별자치도
기타,강원특별자치도 양구군 국토정중앙면 죽리 631-43,강원특별자치도
기타,강원특별자치도 춘천시 동면 장학리 447-4,강원특별자치도
기타,강원특별자치도 홍천군 북방면 하화계리 300-1,강원특별자치도
기타,강원특별자치도 춘천시 온의동 495,강원특별자치도
근린생활시설,충북 청주시 상당구 문의면 문산리 20-8,충청북도
근린생활시설,충북 청주시 흥덕구 오송읍 만수리 535,충청북도
근린생활시설,충북 청주시 흥덕구 비하동 291-5,충청북도
근린생활시설,충북 청주시 서원구 사창동 155-9,충청북도
근린생활시설,충북 청주시 흥덕구 외북동 313,충청북도
근린생활시설,충북 청주시 서원구 분평동 1231,충청북도
근린생활시설,충북 충주시 종민동 502-2,충청북도
근린생활시설,충북 청주시 서원구 남이면 수대리 220-11,충청북도
근린생활시설,충북 청주시 상당구 서문동 150-2,충청북도
근린생활시설,충북 청주시 청원구 율량동 730-1,충청북도
근린생활시설,충북 청주시 청원구 정상동 34-6,충청북도
근린생활시설,충북 청주시 청원구 율량동 807-7,충청북도
근린생활시설,충북 청주시 청원구 사천동 186,충청북도
근린생활시설,충북 청주시 서원구 수곡동 959,충청북도
근린생활시설,충북 청주시 서원구 미평동 323-1,충청북도
근린생활시설,충북 청주시 서원구 개신동 52-4,충청북도
근린생활시설,충북 청주시 서원구 분평동 637-2,충청북도
근린생활시설,충북 제천시 중앙로2가 68-3,충청북도
근린생활시설,충북 청주시 상당구 북문로1가 161-2,충청북도
근린생활시설,충북 청주시 흥덕구 송절동 725,충청북도
근린생활시설,충북 충주시 단월동 130-13,충청북도
근린생활시설,충북 청주시 상당구 남일면 가중리 289,충청북도
근린생활시설,충북 청주시 흥덕구 오송읍 연제리 535-3,충청북도
근린생활시설,충북 충주시 살미면 신당리 533,충청북도
근린생활시설,충북 청주시 청원구 주중동 1057,충청북도
근린생활시설,충북 단양군 가곡면 사평리 246-33,충청북도
근린생활시설,충북 청주시 상당구 북문로1가 132-4,충청북도
근린생활시설,충북 청주시 흥덕구 오송읍 오송리 124-10,충청북도
근린생활시설,충북 청주시 청원구 주중동 137-12,충청북도
근린생활시설,충북 청주시 상당구 용담동 324-35,충청북도
공동주택,충북 충주시 교현동 1082,충청북도
공동주택,충북 옥천군 옥천읍 양수리 112-3,충청북도
공동주택,충북 진천군 백곡면 석현리 280-7,충청북도
공동주택,충북 음성군 생극면 신양리 623-1,충청북도
공동주택,충북 진천군 진천읍 읍내리 207-3,충청북도
공동주택,충북 영동군 용산면 구촌리 399-4,충청북도
공동주택,충북 충주시 지현동 2275,충청북도
공동주택,충북 진천군 덕산읍 한천리 111-3,충청북도
공동주택,충북 괴산군 괴산읍 서부리 389-5,충청북도
공동주택,충북 보은군 보은읍 교사리 55-33,충청북도
공동주택,충북 보은군 보은읍 장신리 9,충청북도
공동주택,충북 청주시 서원구 모충동 129-15,충청북도
공동주택,충북 청주시 청원구 오동동 7-8,충청북도
공동주택,충북 충주시 대소원면 검단리 350-121,충청북도
공동주택,충북 괴산군 괴산읍 동부리 230-7,충청북도
공동주택,충북 제천시 청전동 49-1,충청북도
공동주택,충북 괴산군 괴산읍 서부리 292,충청북도
공동주택,충북 청주시 상당구 용담동 83-5,충청북도
공동주택,충북 옥천군 옥천읍 금구리 94-2,충청북도
공동주택,충북 청주시 서원구 남이면 척산리 587-5,충청북도
공동주택,충북 진천군 덕산읍 용몽리 518-1,충청북도
공동주택,충북 진천군 덕산읍 용몽리 610,충청북도
공동주택,충북 제천시 청전동 125-1,충청북도
공동주택,충북 충주시 교현동 484-4,충청북도
공동주택,충북 충주시 용산동 524,충청북도
공동주택,충북 영동군 영동읍 계산리 684-4,충청북도
공동주택,충북 괴산군 괴산읍 서부리 275-3,충청북도
공동주택,충북 충주시 봉방동 188-2,충청북도
공동주택,충북 진천군 이월면 송림리 503-3,충청북도
공동주택,충북 청주시 상당구 남일면 효촌리 31-3,충청북도
자동차관련시설,충북 청주시 흥덕구 비하동 321-2,충청북도
자동차관련시설,충북 청주시 청원구 오창읍 양청리 809-8,충청북도
자동차관련시설,충북 청주시 청원구 오창읍 장대리 272-4,충청북도
자동차관련시설,충북 음성군 금왕읍 내송리 127-1,충청북도
자동차관련시설,충북 청주시 청원구 내덕동 565-31,충청북도
자동차관련시설,충북 청주시 흥덕구 강서동 172-1,충청북도
자동차관련시설,충북 청주시 흥덕구 가경동 174-27,충청북도
자동차관련시설,충북 청주시 청원구 사천동 546,충청북도
자동차관련시설,충북 충주시 금릉동 206-46,충청북도
자동차관련시설,충북 청주시 흥덕구 오송읍 만수리 841,충청북도
자동차관련시설,충북 청주시 흥덕구 강내면 탑연리 113,충청북도
자동차관련시설,충북 청주시 서원구 개신동 50,충청북도
자동차관련시설,충북 청주시 흥덕구 신봉동 158,충청북도
자동차관련시설,충북 청주시 서원구 남이면 석판리 140-1,충청북도
자동차관련시설,충북 청주시 흥덕구 신봉동 261-6,충청북도
자동차관련시설,충북 청주시 흥덕구 봉명동 365-1,충청북도
자동차관련시설,충북 청주시 청원구 오창읍 각리 659-2,충청북도
자동차관련시설,충북 충주시 금릉동 214-20,충청북도
자동차관련시설,충북 청주시 서원구 남이면 가마리 30,충청북도
자동차관련시설,충북 청주시 청원구 오동동 6-1,충청북도
자동차관련시설,충북 청주시 청원구 오창읍 각리 658-2,충청북도
자동차관련시설,충북 진천군 진천읍 교성리 320,충청북도
자동차관련시설,충북 청주시 서원구 분평동 326-1,충청북도
자동차관련시설,충북 청주시 흥덕구 가경동 415-2,충청북도
자동차관련시설,충북 청주시 흥덕구 강내면 탑연리 260-9,충청북도
자동차관련시설,충북 청주시 흥덕구 봉명동 365-1,충청북도
자동차관련시설,충북 증평군 증평읍 증천리 934,충청북도
자동차관련시설,충북 음성군 금왕읍 도청리 7-12,충청북도
자동차관련시설,충북 청주시 청원구 오창읍 창리 5-4,충청북도
자동차관련시설,충북 음성군 감곡면 문촌리 332-5,충청북도
업무시설,충북 청주시 상당구 서문동 14-1,충청북도
업무시설,충북 청주시 청원구 오창읍 양청리 810-13,충청북도
업무시설,충북 음성군 맹동면 두성리 1298,충청북도
업무시설,충북 청주시 청원구 오창읍 각리 649-4,충청북도
업무시설,충북 음성군 맹동면 두성리 1429,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 흥덕구 가경동 1757,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 상당구 북문로3가 44-1,충청북도
업무시설,충북 청주시 흥덕구 비하동 674-15,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 흥덕구 오송읍 만수리 864,충청북도
업무시설,충북 제천시 왕암동 1357,충청북도
업무시설,충북 청주시 흥덕구 가경동 1554,충청북도
업무시설,충북 청주시 흥덕구 복대동 265-12,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 청원구 율량동 1318,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 상당구 용담동 372,충청북도
업무시설,충북 청주시 서원구 성화동 488,충청북도
업무시설,충북 청주시 서원구 모충동 263-12,충청북도
업무시설,충북 음성군 맹동면 두성리 1119,충청북도
업무시설,충북 청주시 청원구 오창읍 양청리 810-13,충청북도
업무시설,충북 충주시 주덕읍 화곡리 1256-1,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 청주시 청원구 오창읍 양청리 798-3,충청북도
업무시설,충북 청주시 흥덕구 복대동 100-5,충청북도
업무시설,충북 음성군 금왕읍 본대리 263-14,충청북도
업무시설,충북 영동군 용산면 한곡리 558,충청북도
판매시설,충북 청주시 청원구 오창읍 양청리 798-3,충청북도
판매시설,충북 충주시 봉방동 84-7,충청북도
판매시설,충북 청주시 서원구 개신동 715,충청북도
판매시설,충북 청주시 흥덕구 가경동 1032,충청북도
판매시설,충북 청주시 상당구 용암동 1587,충청북도
판매시설,충북 청주시 상당구 용암동 1587,충청북도
판매시설,충북 충주시 봉방동 84-7,충청북도
판매시설,충북 청주시 흥덕구 가경동 1416,충청북도
판매시설,충북 청주시 청원구 내덕동 275-1,충청북도
판매시설,충북 청주시 서원구 남이면 외천리 115-1,충청북도
판매시설,충북 청주시 청원구 율량동 758,충청북도
판매시설,충북 제천시 청전동 126-2,충청북도
판매시설,충북 청주시 흥덕구 복대동 44-7,충청북도
판매시설,충북 청주시 상당구 남문로1가 260-2,충청북도
판매시설,충북 청주시 흥덕구 복대동 3380,충청북도
판매시설,충북 청주시 서원구 분평동 516,충청북도
판매시설,충북 음성군 감곡면 상우리 402-1,충청북도
판매시설,충북 청주시 서원구 현도면 우록리 753-5,충청북도
판매시설,충북 제천시 신월동 211-1,충청북도
판매시설,충북 제천시 신월동 213-9,충청북도
판매시설,충북 제천시 청전동 659,충청북도
판매시설,충북 청주시 흥덕구 지동동 886,충청북도
판매시설,충북 충주시 성내동 124,충청북도
판매시설,충북 청주시 흥덕구 복대동 3380,충청북도
판매시설,충북 청주시 서원구 분평동 203-7,충청북도
판매시설,충북 청주시 흥덕구 복대동 3380,충청북도
판매시설,충북 청주시 서원구 현도면 우록리 753-5,충청북도
판매시설,충북 청주시 서원구 남이면 외천리 115-1,충청북도
판매시설,충북 충주시 문화동 1062,충청북도
판매시설,충북 충주시 성내동 124,충청북도
공장,충북 음성군 금왕읍 사창리 263-1,충청북도
공장,충북 충주시 엄정면 용산리 377-6,충청북도
공장,충북 청주시 청원구 내수읍 구성리 253-11,충청북도
공장,충북 단양군 매포읍 하시리 331-2,충청북도
공장,충북 충주시 대소원면 만정리 44-14,충청북도
공장,충북 청주시 서원구 사직동 539-11,충청북도
공장,충북 청주시 서원구 사직동 212-18,충청북도
공장,충북 음성군 삼성면 능산리 288-2,충청북도
공장,충북 제천시 장락동 295,충청북도
공장,충북 괴산군 괴산읍 서부리 248-3,충청북도
공장,충북 진천군 문백면 은탄리 339-18,충청북도
공장,충북 음성군 음성읍 소여리 16,충청북도
공장,충북 청주시 흥덕구 비하동 378,충청북도
공장,충북 청주시 상당구 서문동 190-1,충청북도
공장,충북 음성군 대소면 성본리 711-1,충청북도
공장,충북 청주시 청원구 우암동 337-23,충청북도
공장,충북 충주시 용산동 828,충청북도
공장,충북 음성군 음성읍 용산리 792-1,충청북도
공장,충북 충주시 교현동 379-7,충청북도
공장,충북 청주시 흥덕구 봉명동 2816,충청북도
공장,충북 제천시 봉양읍 연박리 995-3,충청북도
공장,충북 제천시 남천동 1257,충청북도
공장,충북 청주시 청원구 내덕동 725-52,충청북도
공장,충북 충주시 교현동 584-11,충청북도
공장,충북 청주시 서원구 남이면 양촌리 215-1,충청북도
공장,충북 충주시 동량면 대전리 1587-3,충청북도
공장,충북 청주시 청원구 내수읍 원통리 283-3,충청북도
공장,충북 청주시 흥덕구 강내면 저산리 170-3,충청북도
공장,충북 청주시 상당구 가덕면 시동리 133,충청북도
공장,충북 옥천군 옥천읍 금구리 51-10,충청북도
숙박시설,충북 충주시 수안보면 온천리 222-5,충청북도
숙박시설,충북 단양군 단양읍 별곡리 634,충청북도
숙박시설,충북 청주시 흥덕구 가경동 1454-4,충청북도
숙박시설,충북 충주시 대소원면 영평리 563,충청북도
숙박시설,충북 제천시 영천동 629,충청북도
숙박시설,충북 충주시 성남동 456,충청북도
숙박시설,충북 진천군 덕산읍 신척리 917,충청북도
숙박시설,충북 청주시 상당구 서문동 218-7,충청북도
숙박시설,충북 청주시 청원구 율량동 2031,충청북도
숙박시설,충북 충주시 동량면 용교리 283-2,충청북도
숙박시설,충북 청주시 흥덕구 복대동 2845,충청북도
숙박시설,충북 영동군 영동읍 계산리 689-9,충청북도
숙박시설,충북 옥천군 옥천읍 문정리 184-1,충청북도
숙박시설,충북 음성군 금왕읍 무극리 247-3,충청북도
숙박시설,충북 충주시 수안보면 온천리 239-7,충청북도
숙박시설,충북 청주시 상당구 남문로1가 234-1,충청북도
숙박시설,충북 청주시 상당구 남주동 592-2,충청북도
숙박시설,충북 청주시 흥덕구 오송읍 봉산리 1309,충청북도
숙박시설,충북 청주시 상당구 용암동 1682,충청북도
숙박시설,충북 청주시 청원구 오창읍 양청리 815-6,충청북도
숙박시설,충북 청주시 청원구 오창읍 양청리 800-9,충청북도
숙박시설,충북 제천시 화산동 712,충청북도
숙박시설,충북 충주시 수안보면 온천리 773-1,충청북도
숙박시설,충북 진천군 광혜원면 광혜원리 427-4,충청북도
숙박시설,충북 청주시 상당구 용암동 1623,충청북도
숙박시설,충북 제천시 금성면 성내리 163-4,충청북도
숙박시설,충북 충주시 성서동 391,충청북도
숙박시설,충북 청주시 상당구 용암동 1631,충청북도
숙박시설,충북 청주시 청원구 내수읍 학평리 147-15,충청북도
숙박시설,충북 청주시 상당구 북문로2가 80-2,충청북도
가설건축물,충북 청주시 청원구 내수읍 구성리 251-3,충청북도
가설건축물,충북 음성군 금왕읍 무극리 224,충청북도
가설건축물,충북 제천시 봉양읍 장평리 191-40,충청북도
